continent,location,date,population,new_vaccinations,Rolling_People_Vaccinated
Europe,Germany,2021-11-26,83900471,846356,123407829
Europe,Germany,2021-11-27,83900471,576934,123984763
Europe,Germany,2021-11-28,83900471,206899,124191662
Europe,Germany,2021-11-29,83900471,635899,124827561
Europe,Germany,2021-11-30,83900471,927954,125755515
Europe,Germany,2021-12-01,83900471,1133309,126888824
Europe,Germany,2021-12-02,83900471,1111701,128000525
Europe,Germany,2021-12-03,83900471,1077708,129078233
Europe,Germany,2021-12-04,83900471,835773,129914006
Europe,Germany,2021-12-05,83900471,283123,130197129
Europe,Germany,2021-12-06,83900471,758717,130955846
Europe,Germany,2021-12-07,83900471,1099250,132055096
Europe,Germany,2021-12-08,83900471,1297436,133352532
Europe,Germany,2021-12-09,83900471,1259803,134612335
Europe,Germany,2021-12-10,83900471,1237168,135849503
Europe,Germany,2021-12-11,83900471,998857,136848360
Europe,Germany,2021-12-12,83900471,322658,137171018
Europe,Germany,2021-12-13,83900471,817516,137988534
Europe,Germany,2021-12-14,83900471,1152150,139140684
Europe,Germany,2021-12-15,83900471,1652324,140793008
Europe,Germany,2021-12-16,83900471,1411106,142204114
Europe,Germany,2021-12-17,83900471,1307092,143511206
Europe,Germany,2021-12-18,83900471,968497,144479703
Europe,Germany,2021-12-19,83900471,384337,144864040
Europe,Germany,2021-12-20,83900471,990819,145854859
Europe,Germany,2021-12-21,83900471,1220663,147075522
Europe,Germany,2021-12-22,83900471,1202508,148278030
Europe,Germany,2021-12-23,83900471,811320,149089350
Europe,Germany,2021-12-24,83900471,78931,149168281
Europe,Germany,2021-12-25,83900471,36085,149204366
Europe,Germany,2021-12-26,83900471,70380,149274746
Europe,Germany,2021-12-27,83900471,597232,149871978
Europe,Germany,2021-12-28,83900471,717544,150589522
Europe,Germany,2021-12-29,83900471,715959,151305481
Europe,Germany,2021-12-30,83900471,559950,151865431
Europe,Germany,2021-12-31,83900471,124948,151990379
Europe,Germany,2022-01-01,83900471,28686,152019065
Europe,Germany,2022-01-02,83900471,154125,152173190
Europe,Germany,2022-01-03,83900471,481025,152654215
Europe,Germany,2022-01-04,83900471,700529,153354744
Europe,Germany,2022-01-05,83900471,816216,154170960
Europe,Germany,2022-01-06,83900471,682424,154853384
Europe,Germany,2022-01-07,83900471,765020,155618404
Europe,Germany,2022-01-08,83900471,517583,156135987
Europe,Germany,2022-01-09,83900471,184764,156320751
Europe,Germany,2022-01-10,83900471,559162,156879913
Europe,Germany,2022-01-11,83900471,795605,157675518
Europe,Germany,2022-01-12,83900471,879742,158555260
Europe,Germany,2022-01-13,83900471,836063,159391323
Europe,Germany,2022-01-14,83900471,778207,160169530
Europe,Germany,2022-01-15,83900471,465354,160634884
Europe,Germany,2022-01-16,83900471,154387,160789271
Europe,Germany,2022-01-17,83900471,480220,161269491
Europe,Germany,2022-01-18,83900471,651873,161921364
Europe,Germany,2022-01-19,83900471,679463,162600827
Europe,Germany,2022-01-20,83900471,700611,163301438
Europe,Germany,2022-01-21,83900471,596147,163897585
Europe,Germany,2022-01-22,83900471,295097,164192682
Europe,Germany,2022-01-23,83900471,107680,164300362
Europe,Germany,2022-01-24,83900471,356475,164656837
Europe,Germany,2022-01-25,83900471,499638,165156475
Europe,Germany,2022-01-26,83900471,503013,165659488
Europe,Germany,2022-01-27,83900471,509138,166168626
Europe,Germany,2022-01-28,83900471,436521,166605147
Europe,Germany,2022-01-29,83900471,210836,166815983
Europe,Germany,2022-01-30,83900471,75547,166891530
Europe,Germany,2022-01-31,83900471,232245,167123775
Europe,Germany,2022-02-01,83900471,292340,167416115
Europe,Germany,2022-02-02,83900471,361066,167777181
Europe,Germany,2022-02-03,83900471,341633,168118814
Europe,Germany,2022-02-04,83900471,312038,168430852
Europe,Germany,2022-02-05,83900471,147530,168578382
Europe,Germany,2022-02-06,83900471,52745,168631127
Europe,Germany,2022-02-07,83900471,167376,168798503
Europe,Germany,2022-02-08,83900471,276067,169074570
Europe,Germany,2022-02-09,83900471,282524,169357094
Europe,Germany,2022-02-10,83900471,276677,169633771
Europe,Germany,2022-02-11,83900471,249975,169883746
Europe,Germany,2022-02-12,83900471,110304,169994050
Europe,Germany,2022-02-13,83900471,34391,170028441
Europe,Germany,2022-02-14,83900471,133716,170162157
Europe,Germany,2022-02-15,83900471,223543,170385700
Europe,Germany,2022-02-16,83900471,224440,170610140
Europe,Germany,2022-02-17,83900471,228053,170838193
Europe,Germany,2022-02-18,83900471,210355,171048548
Europe,Germany,2022-02-19,83900471,81053,171129601
Europe,Germany,2022-02-20,83900471,30898,171160499
Europe,Germany,2022-02-21,83900471,132226,171292725
Europe,Germany,2022-02-22,83900471,203106,171495831
Europe,Germany,2022-02-23,83900471,207265,171703096
Europe,Germany,2022-02-24,83900471,210225,171913321
Europe,Germany,2022-02-25,83900471,175458,172088779
Europe,Germany,2022-02-26,83900471,61844,172150623
Europe,Germany,2022-02-27,83900471,19262,172169885
Europe,Germany,2022-02-28,83900471,103098,172272983
Europe,Germany,2022-03-01,83900471,162245,172435228
Europe,Germany,2022-03-02,83900471,160476,172595704
Europe,Germany,2022-03-03,83900471,216058,172811762
Europe,Germany,2022-03-04,83900471,162729,172974491
Europe,Germany,2022-03-05,83900471,54914,173029405
Europe,Germany,2022-03-06,83900471,22373,173051778
Europe,Germany,2022-03-07,83900471,94989,173146767
Europe,Germany,2022-03-08,83900471,168684,173315451
Europe,Germany,2022-03-09,83900471,178061,173493512
Europe,Germany,2022-03-10,83900471,194501,173688013
Europe,Germany,2022-03-11,83900471,167239,173855252
Europe,Germany,2022-03-12,83900471,52132,173907384
Europe,Germany,2022-03-13,83900471,18457,173925841
Europe,Germany,2022-03-14,83900471,91980,174017821
Europe,Germany,2022-03-15,83900471,173967,174191788
Europe,Germany,2022-03-16,83900471,182957,174374745
Europe,Germany,2022-03-17,83900471,194085,174568830
Europe,Germany,2022-03-18,83900471,148963,174717793
Europe,Germany,2022-03-19,83900471,47930,174765723
Europe,Germany,2022-03-20,83900471,17051,174782774
Europe,Germany,2022-03-21,83900471,94483,174877257
Europe,Germany,2022-03-22,83900471,167701,175044958
Europe,Germany,2022-03-23,83900471,178634,175223592
Europe,Germany,2022-03-24,83900471,183542,175407134
Europe,Germany,2022-03-25,83900471,151721,175558855
Europe,Germany,2022-03-26,83900471,42787,175601642
Europe,Germany,2022-03-27,83900471,16150,175617792
Europe,Germany,2022-03-28,83900471,93481,175711273
Europe,Germany,2022-03-29,83900471,165677,175876950
Europe,Germany,2022-03-30,83900471,186636,176063586
Europe,Germany,2022-03-31,83900471,181373,176244959
Europe,Germany,2022-04-01,83900471,119662,176364621
Europe,Germany,2022-04-02,83900471,34792,176399413
Europe,Germany,2022-04-03,83900471,13743,176413156
Europe,Germany,2022-04-04,83900471,74797,176487953
Europe,Germany,2022-04-05,83900471,152137,176640090
Europe,Germany,2022-04-06,83900471,182778,176822868
Europe,Germany,2022-04-07,83900471,182757,177005625
Europe,Germany,2022-04-08,83900471,141748,177147373
Europe,Germany,2022-04-09,83900471,33302,177180675
Europe,Germany,2022-04-10,83900471,11150,177191825
Europe,Germany,2022-04-11,83900471,63706,177255531
Europe,Germany,2022-04-12,83900471,119094,177374625
Europe,Germany,2022-04-13,83900471,125894,177500519
Europe,Germany,2022-04-14,83900471,104798,177605317
Europe,Germany,2022-04-15,83900471,6330,177611647
Europe,Germany,2022-04-16,83900471,7048,177618695
Europe,Germany,2022-04-17,83900471,1942,177620637
Europe,Germany,2022-04-18,83900471,2800,177623437
Europe,Germany,2022-04-19,83900471,74602,177698039
Europe,Germany,2022-04-20,83900471,91712,177789751
Europe,Germany,2022-04-21,83900471,103673,177893424
Europe,Germany,2022-04-22,83900471,84494,177977918
Europe,Germany,2022-04-23,83900471,20141,177998059
Europe,Germany,2022-04-24,83900471,6500,178004559
Europe,Germany,2022-04-25,83900471,53562,178058121
Europe,Germany,2022-04-26,83900471,116451,178174572
Europe,Germany,2022-04-27,83900471,118842,178293414
Europe,Germany,2022-04-28,83900471,121590,178415004
Europe,Germany,2022-04-29,83900471,100774,178515778
Europe,Germany,2022-04-30,83900471,20761,178536539
Europe,Germany,2022-05-01,83900471,4339,178540878
Europe,Germany,2022-05-02,83900471,41268,178582146
Europe,Germany,2022-05-03,83900471,88667,178670813
Africa,Ghana,2021-04-08,31732128,48252,48252
Africa,Ghana,2021-04-09,31732128,33831,82083
Africa,Ghana,2021-04-12,31732128,38597,120680
Africa,Ghana,2021-11-05,31732128,60270,180950
Europe,Gibraltar,2021-01-11,33691,1025,1025
Europe,Gibraltar,2021-01-12,33691,1056,2081
Europe,Gibraltar,2021-01-16,33691,712,2793
Europe,Gibraltar,2021-01-17,33691,0,2793
Europe,Gibraltar,2021-01-18,33691,588,3381
Europe,Gibraltar,2021-01-19,33691,582,3963
Europe,Gibraltar,2021-01-20,33691,0,3963
Europe,Gibraltar,2021-01-21,33691,930,4893
Europe,Gibraltar,2021-01-22,33691,930,5823
Europe,Gibraltar,2021-01-23,33691,930,6753
Europe,Gibraltar,2021-01-24,33691,534,7287
Europe,Gibraltar,2021-01-25,33691,198,7485
Europe,Gibraltar,2021-01-26,33691,534,8019
Europe,Gibraltar,2021-01-27,33691,534,8553
Europe,Gibraltar,2021-01-28,33691,725,9278
Europe,Gibraltar,2021-01-29,33691,534,9812
Europe,Gibraltar,2021-01-30,33691,0,9812
Europe,Gibraltar,2021-01-31,33691,420,10232
Europe,Gibraltar,2021-02-01,33691,1013,11245
Europe,Gibraltar,2021-02-02,33691,1092,12337
Europe,Gibraltar,2021-02-03,33691,786,13123
Europe,Gibraltar,2021-02-04,33691,1012,14135
Europe,Gibraltar,2021-02-05,33691,1085,15220
Europe,Gibraltar,2021-02-06,33691,798,16018
Europe,Gibraltar,2021-02-07,33691,0,16018
Europe,Gibraltar,2021-02-08,33691,972,16990
Europe,Gibraltar,2021-02-09,33691,977,17967
Europe,Gibraltar,2021-02-10,33691,978,18945
Europe,Gibraltar,2021-02-11,33691,1104,20049
Europe,Gibraltar,2021-02-12,33691,1092,21141
Europe,Gibraltar,2021-02-13,33691,1092,22233
Europe,Gibraltar,2021-02-14,33691,654,22887
Europe,Gibraltar,2021-02-15,33691,438,23325
Europe,Gibraltar,2021-02-16,33691,654,23979
Europe,Gibraltar,2021-02-17,33691,654,24633
Europe,Gibraltar,2021-02-18,33691,1091,25724
Europe,Gibraltar,2021-02-19,33691,556,26280
Europe,Gibraltar,2021-02-20,33691,0,26280
Europe,Gibraltar,2021-02-21,33691,1098,27378
Europe,Gibraltar,2021-02-22,33691,1199,28577
Europe,Gibraltar,2021-02-23,33691,1074,29651
Europe,Gibraltar,2021-02-24,33691,666,30317
Europe,Gibraltar,2021-02-25,33691,1229,31546
Europe,Gibraltar,2021-02-26,33691,1290,32836
Europe,Gibraltar,2021-02-27,33691,918,33754
Europe,Gibraltar,2021-02-28,33691,0,33754
Europe,Gibraltar,2021-03-01,33691,1248,35002
Europe,Gibraltar,2021-03-02,33691,1266,36268
Europe,Gibraltar,2021-03-03,33691,1330,37598
Europe,Gibraltar,2021-03-04,33691,666,38264
Europe,Gibraltar,2021-03-05,33691,1230,39494
Europe,Gibraltar,2021-03-06,33691,1164,40658
Europe,Gibraltar,2021-03-07,33691,0,40658
Europe,Gibraltar,2021-03-08,33691,528,41186
Europe,Gibraltar,2021-03-09,33691,654,41840
Europe,Gibraltar,2021-03-10,33691,0,41840
Europe,Gibraltar,2021-03-11,33691,594,42434
Europe,Gibraltar,2021-03-12,33691,648,43082
Europe,Gibraltar,2021-03-13,33691,0,43082
Europe,Gibraltar,2021-03-14,33691,1074,44156
Europe,Gibraltar,2021-03-15,33691,1086,45242
Europe,Gibraltar,2021-03-16,33691,1032,46274
Europe,Gibraltar,2021-03-17,33691,653,46927
Europe,Gibraltar,2021-03-18,33691,1182,48109
Europe,Gibraltar,2021-03-19,33691,1168,49277
Europe,Gibraltar,2021-03-20,33691,840,50117
Europe,Gibraltar,2021-03-21,33691,0,50117
Europe,Gibraltar,2021-03-22,33691,690,50807
Europe,Gibraltar,2021-03-23,33691,726,51533
Europe,Gibraltar,2021-03-24,33691,1290,52823
Europe,Gibraltar,2021-03-25,33691,659,53482
Europe,Gibraltar,2021-03-26,33691,1110,54592
Europe,Gibraltar,2021-03-27,33691,1110,55702
Europe,Gibraltar,2021-03-30,33691,648,56350
Europe,Gibraltar,2021-03-31,33691,567,56917
Europe,Gibraltar,2021-04-01,33691,642,57559
Europe,Gibraltar,2021-04-10,33691,654,58213
Europe,Gibraltar,2021-04-11,33691,648,58861
Europe,Gibraltar,2021-04-12,33691,612,59473
Europe,Gibraltar,2021-04-13,33691,1278,60751
Europe,Gibraltar,2021-04-22,33691,606,61357
Europe,Gibraltar,2021-04-27,33691,780,62137
Europe,Gibraltar,2021-04-30,33691,780,62917
Europe,Gibraltar,2021-05-05,33691,780,63697
Europe,Gibraltar,2021-05-06,33691,802,64499
Europe,Gibraltar,2021-05-07,33691,780,65279
Europe,Gibraltar,2021-05-19,33691,780,66059
Europe,Gibraltar,2021-05-28,33691,520,66579
Europe,Gibraltar,2021-05-29,33691,288,66867
Europe,Gibraltar,2021-07-14,33691,48,66915
Europe,Gibraltar,2021-07-15,33691,58,66973
Europe,Gibraltar,2021-07-30,33691,19,66992
Europe,Gibraltar,2021-08-11,33691,12,67004
Europe,Gibraltar,2021-08-20,33691,60,67064
Europe,Gibraltar,2021-08-21,33691,21,67085
Europe,Gibraltar,2021-08-25,33691,31,67116
Europe,Gibraltar,2021-08-26,33691,28,67144
Europe,Gibraltar,2021-08-27,33691,35,67179
Europe,Gibraltar,2021-08-28,33691,42,67221
Europe,Gibraltar,2021-09-08,33691,12,67233
Europe,Gibraltar,2021-09-09,33691,47,67280
Europe,Gibraltar,2021-09-16,33691,43,67323
Europe,Gibraltar,2021-09-17,33691,36,67359
Europe,Gibraltar,2021-09-18,33691,36,67395
Europe,Gibraltar,2021-09-22,33691,42,67437
Europe,Gibraltar,2021-09-25,33691,30,67467
Europe,Gibraltar,2021-09-29,33691,19,67486
Europe,Gibraltar,2021-09-30,33691,23,67509
Europe,Gibraltar,2021-10-01,33691,18,67527
Europe,Gibraltar,2021-10-06,33691,54,67581
Europe,Gibraltar,2021-10-07,33691,111,67692
Europe,Gibraltar,2021-10-08,33691,146,67838
Europe,Gibraltar,2021-10-09,33691,15,67853
Europe,Gibraltar,2021-10-12,33691,664,68517
Europe,Gibraltar,2021-10-13,33691,489,69006
Europe,Gibraltar,2021-10-14,33691,425,69431
Europe,Gibraltar,2021-10-15,33691,461,69892
Europe,Gibraltar,2021-10-18,33691,417,70309
Europe,Gibraltar,2021-10-19,33691,369,70678
Europe,Gibraltar,2021-10-20,33691,652,71330
Europe,Gibraltar,2021-10-21,33691,580,71910
Europe,Gibraltar,2021-10-22,33691,519,72429
Europe,Gibraltar,2021-10-23,33691,391,72820
Europe,Gibraltar,2021-10-24,33691,733,73553
Europe,Gibraltar,2021-10-25,33691,670,74223
Europe,Gibraltar,2021-10-26,33691,293,74516
Europe,Gibraltar,2021-10-27,33691,361,74877
Europe,Gibraltar,2021-10-28,33691,370,75247
Europe,Gibraltar,2021-10-29,33691,362,75609
Europe,Gibraltar,2021-10-30,33691,312,75921
Europe,Gibraltar,2021-11-06,33691,318,76239
Europe,Gibraltar,2021-11-10,33691,266,76505
Europe,Gibraltar,2021-11-11,33691,1,76506
Europe,Gibraltar,2021-11-12,33691,492,76998
Europe,Gibraltar,2021-11-13,33691,269,77267
Europe,Gibraltar,2021-11-14,33691,1001,78268
Europe,Gibraltar,2021-11-15,33691,1,78269
Europe,Gibraltar,2021-11-16,33691,449,78718
Europe,Gibraltar,2021-11-17,33691,468,79186
Europe,Gibraltar,2021-11-18,33691,470,79656
Europe,Gibraltar,2021-11-19,33691,327,79983
Europe,Gibraltar,2021-11-20,33691,287,80270
Europe,Gibraltar,2021-11-21,33691,0,80270
Europe,Gibraltar,2021-11-27,33691,10,80280
Europe,Gibraltar,2021-12-01,33691,387,80667
Europe,Gibraltar,2021-12-02,33691,607,81274
Europe,Gibraltar,2021-12-03,33691,721,81995
Europe,Gibraltar,2021-12-04,33691,647,82642
Europe,Gibraltar,2021-12-08,33691,903,83545
Europe,Gibraltar,2021-12-11,33691,463,84008
Europe,Gibraltar,2021-12-15,33691,855,84863
Europe,Gibraltar,2021-12-16,33691,709,85572
Europe,Gibraltar,2021-12-17,33691,524,86096
Europe,Gibraltar,2021-12-18,33691,528,86624
Europe,Gibraltar,2021-12-23,33691,174,86798
Europe,Gibraltar,2022-01-12,33691,197,86995
Europe,Gibraltar,2022-01-13,33691,161,87156
Europe,Gibraltar,2022-01-14,33691,174,87330
Europe,Gibraltar,2022-01-15,33691,164,87494
Europe,Gibraltar,2022-01-19,33691,165,87659
Europe,Gibraltar,2022-01-20,33691,164,87823
Europe,Gibraltar,2022-01-21,33691,35,87858
Europe,Gibraltar,2022-01-22,33691,245,88103
Europe,Gibraltar,2022-01-28,33691,148,88251
Europe,Gibraltar,2022-01-29,33691,110,88361
Europe,Gibraltar,2022-02-02,33691,101,88462
Europe,Gibraltar,2022-02-11,33691,114,88576
Europe,Gibraltar,2022-02-16,33691,213,88789
Europe,Gibraltar,2022-02-17,33691,36,88825
Europe,Gibraltar,2022-02-18,33691,84,88909
Europe,Gibraltar,2022-02-24,33691,92,89001
Europe,Gibraltar,2022-02-25,33691,63,89064
Europe,Gibraltar,2022-03-02,33691,38,89102
Europe,Gibraltar,2022-03-09,33691,425,89527
Europe,Gibraltar,2022-03-16,33691,161,89688
Europe,Gibraltar,2022-03-17,33691,193,89881
Europe,Gibraltar,2022-03-18,33691,226,90107
Europe,Gibraltar,2022-03-22,33691,308,90415
Europe,Gibraltar,2022-03-23,33691,266,90681
Europe,Gibraltar,2022-03-24,33691,511,91192
Europe,Gibraltar,2022-03-25,33691,291,91483
Europe,Gibraltar,2022-04-05,33691,404,91887
Europe,Gibraltar,2022-04-06,33691,145,92032
Europe,Gibraltar,2022-04-07,33691,202,92234
Europe,Greece,2020-12-29,10370747,630,630
Europe,Greece,2020-12-30,10370747,645,1275
Europe,Greece,2020-12-31,10370747,617,1892
Europe,Greece,2021-01-01,10370747,264,2156
Europe,Greece,2021-01-02,10370747,546,2702
Europe,Greece,2021-01-03,10370747,720,3422
Europe,Greece,2021-01-04,10370747,6458,9880
Europe,Greece,2021-01-05,10370747,6304,16184
Europe,Greece,2021-01-06,10370747,3985,20169
Europe,Greece,2021-01-07,10370747,5829,25998
Europe,Greece,2021-01-08,10370747,8827,34825
Europe,Greece,2021-01-09,10370747,5155,39980
Europe,Greece,2021-01-10,10370747,4218,44198
Europe,Greece,2021-01-11,10370747,5400,49598
Europe,Greece,2021-01-12,10370747,6430,56028
Europe,Greece,2021-01-13,10370747,8457,64485
Europe,Greece,2021-01-14,10370747,6028,70513
Europe,Greece,2021-01-15,10370747,4452,74965
Europe,Greece,2021-01-16,10370747,4979,79944
Europe,Greece,2021-01-19,10370747,8556,88500
Europe,Greece,2021-01-20,10370747,15377,103877
Europe,Greece,2021-01-21,10370747,16097,119974
Europe,Greece,2021-01-22,10370747,17949,137923
Europe,Greece,2021-01-23,10370747,16224,154147
Europe,Greece,2021-01-26,10370747,17804,171951
Europe,Greece,2021-01-27,10370747,18285,190236
Europe,Greece,2021-01-28,10370747,18245,208481
Europe,Greece,2021-01-29,10370747,19078,227559
Europe,Greece,2021-01-30,10370747,17924,245483
Europe,Greece,2021-02-02,10370747,21811,267294
Europe,Greece,2021-02-03,10370747,22494,289788
Europe,Greece,2021-02-04,10370747,21601,311389
Europe,Greece,2021-02-05,10370747,20413,331802
Europe,Greece,2021-02-06,10370747,17721,349523
Europe,Greece,2021-02-09,10370747,20307,369830
Europe,Greece,2021-02-10,10370747,21663,391493
Europe,Greece,2021-02-11,10370747,22881,414374
Europe,Greece,2021-02-12,10370747,23622,437996
Europe,Greece,2021-02-13,10370747,20331,458327
Europe,Greece,2021-02-16,10370747,21021,479348
Europe,Greece,2021-02-17,10370747,27901,507249
Europe,Greece,2021-02-18,10370747,30370,537619
Europe,Greece,2021-02-19,10370747,30310,567929
Europe,Greece,2021-02-20,10370747,29089,597018
Europe,Greece,2021-02-21,10370747,3809,600827
Europe,Greece,2021-02-22,10370747,33165,633992
Europe,Greece,2021-02-23,10370747,32214,666206
Europe,Greece,2021-02-24,10370747,31723,697929
Europe,Greece,2021-02-25,10370747,32023,729952
Europe,Greece,2021-02-26,10370747,30936,760888
Europe,Greece,2021-02-27,10370747,28515,789403
Europe,Greece,2021-03-02,10370747,35950,825353
Europe,Greece,2021-03-03,10370747,34270,859623
Europe,Greece,2021-03-04,10370747,33302,892925
Europe,Greece,2021-03-05,10370747,34593,927518
Europe,Greece,2021-03-06,10370747,32445,959963
Europe,Greece,2021-03-09,10370747,32326,992289
Europe,Greece,2021-03-10,10370747,32337,1024626
